"","url","title","total_price","hu_xin","mian_ji","unit_price","chao_xiang","lou_ceng","zhuang_xiu","xiao_qu","qu_yu","xue_xiao","jianzu_year","id","publish_date","core_maidian","imgs"
"190","http://esf.gz.fang.com/chushou/18_221746024_12004001x2811328370_165684775.htm","江南花苑业主急售刚需三房南北通透户型方正过五可公积金","90","3室2厅1卫","82","10976元/平米","南","中层","豪华装修","江南花苑","番禺市桥北","市桥南阳里小学","1995年","221746024","2018-02-24","房源描述【诚信声明】用真诚赢得信赖——向您承诺。1.出售：多次与业主确认。2.价格：确实是业主底价，杜绝欺骗客户，杜绝吃差价。3.房型：与房产证误差细小至小数点。4.户型：本人多次与同事实地勘察。业主心态业主急售，心态比较急，价格笋，谢绝还价小区配套1、小区环境优雅.绿化好.配套成熟.2、环境优美适住、人文素质高物业管理完善3、小区的容积率小，属于低密度社区，适住4、小区的绿化高，让您感受花园一样的家。服务介绍本人简介：我在广州地区工作超过5年，是资深的房地产职业经纪人，热情大方，专业！实在顾客至上，把客户的利益放在一位。诚信专业高效，你的要求就是我的追求。","['http://cdnsfb.soufunimg.com/viewimage/3/2018_1/22/M14/19/6f4edd4b73904554ab338607d4f62719/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/22/M14/20/7b2db032a4f94b5aa373b736385daf73/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/22/M14/20/e2e1bbe045884eaa845221b2e8d2aa44/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_1/22/M14/20/c2b5bcd416f041a8bcdfaede9cdba2b1/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/3/2018_1/22/M14/20/4d398cf869dd45bd8708a913f1d7c350/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/24/M17/21/1828427d0da046b193feb1640df12208/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_12/19/M10/0/92694876778a4387858307dfedea35d2/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/20/gz/project/1250751855868_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/20/gz/project/1250751697042_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_08/20/gz/project/1250751871173_000/126x82c.jpg']"
"191","http://esf.gz.fang.com/chushou/18_222032643_12906029x2811786502_155065727.htm","3月3日新上金城大街实用两房","130","2室2厅1卫","80.4","16169元/平米","南","低层","简装修","三堂路小区","番禺市桥北","市桥南阳里小学","2015年","222032643","2018-03-03","装修描述业主自己装修的，保养的比较好，带家私家电，装修风格温馨，格局方正实用户型介绍该物业是位于三堂路，西园公园，本套物业南向，高楼层的2房1厅，室内是新装修，金城大街的生活配套设施齐。核心卖点楼梯中高楼层，采光好周边配套有三堂肉菜市场，汇鑫生活，繁华路步行街，易发商业街，银行，。近西园公园","['http://cdnsfb.soufunimg.com/viewimage/3/2018_3/3/M19/27/2d027c30a7e2439294a1774df798d8b0/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M19/27/25c383a136764252ad787881758327cb/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M19/27/2372d8b83feb408886d993425c7a35be/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M19/27/51317c8562964e4287e4428ecf918f86/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M19/27/d525c0acacdd4c6bb4b88842c369d0e1/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M19/27/7fcb1d0295754ba5ac4245d2ae530e08/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M19/27/9c0aa15e609a4fb1b002dcb32001ec06/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/3/M19/27/1bee041a8ca348678cee6d682c4db1af/126x82c.jpg']"
"192","http://esf.gz.fang.com/chushou/18_221414639_11273639x2811405664_164669703.htm","禺雅园业主急售欢迎看房交通便利配套齐全地段繁华","135","3室2厅2卫","96","14063元/平米","南北","中层","豪华装修","禺雅园","番禺市桥北","市桥南阳里小学","2012年","221414639","2018-03-08","房源真实方便看房6栋96平方100万精装修学位房过五年精装修送车位南北对流送家电...............................................","['http://cdnsfb.soufunimg.com/viewimage/3/2018_2/8/M20/21/1ae401042e8841f995273a38d652d732/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/8/M20/21/46ad7c5ca4fe4ec6ba4e32a8b226e00c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/8/M20/21/428e63e5facd4e7695f137b3a9060c03/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/8/M20/21/6ffe15ba237e4e26aee49e05e7fad709/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/8/M20/21/e16559db1abb46ce951c085a1e9fe48d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/8/M20/21/3cd1a0615cb34e818059006cc3b10b2e/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/8/M20/21/d7690ea96e1d4c769366bd89fdbd55bd/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/8/M20/21/f0681a7cf8cd4559b0df0802990fc292/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/8/M20/21/831301fb23c94d38b6cfcea9bad1756a/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/8/M20/21/2268af3f72eb408c856e1c467c523806/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_11/26/M15/39/441f38d13bbc42049ffd69f37c040784/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/6/M15/57/1918bbac6d314376b90ba2af61c94b69/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/8/M20/21/d45dcd812d7f4282b22bf3138def69a8/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/8/M20/21/3fb171f9d251499b9ec22ea53b1d6b29/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/8/M20/21/edfceaa5bb404d70a20096f26b85f4fc/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/8/M20/21/9f667e7c0734404791f06dc3b66ad7e7/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/8/M20/21/d877e5d50cab42fe82ee51e949f4db9b/126x82c.jpg']"
"193","http://esf.gz.fang.com/chushou/18_221765128_12175840x2811405664_166010849.htm","禺雅园欢迎看房业主换房南向三房望花园视野开阔低于市场价","120","3室2厅2卫","86","13953元/平米","南北","中层","精装修","禺雅园","番禺市桥北","市桥南阳里小学","2000年","221765128","2018-02-25","房源真实方便看房6栋86平方精装修过五年送车位南北对流送家电.......李经理13533486576来电看房惊喜不断","['http://cdnsfb.soufunimg.com/viewimage/3/2018_2/25/M11/5/d37d814fbc37449db77c16f5bd9db3f7/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/25/M11/5/7aea6584c369422fa9b06d8dc893a445/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/25/M11/5/bd71d08a0ff24eda87ebffb237957765/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/25/M11/5/7c935f75b4c84984b4ed5cfc1ca63da9/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/25/M11/5/859d82db7a1b48cdbc694d5a2050d53f/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/25/M11/5/08ccbb9b8c1e45bfab8b28f30ba4e85e/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_2/25/M11/5/9fb4984b7d7a4a47bf6458a14f333bf6/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/25/M11/5/7ffd5c5e3fea45aa8ec8b066b9236e5c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/25/M11/5/8c64bf0378e84cba90b6efad0aea77e7/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/25/M11/5/e9592ec8e9c14fc88d0d3620d1031d97/126x82c.jpg']"
"194","http://esf.gz.fang.com/chushou/18_222154181_11983807x2811284486_165824774.htm","近市桥3号线出口30万首付南北对流随时可看房业主诚心急售","140","3室2厅1卫","92","15217元/平米","东南","中层","精装修","禺秀园","番禺市桥北","市桥南阳里小学","1998年","222154181","2018-03-06","核心卖点·····1.户型：3房2厅1厨2卫1阳台，东南北三面采光2.装修：精装，温馨舒适，换房急售3.产权：满5年，产权清晰交易流程简单，全程有我陪同4.面积：建筑面积92方5.朝向：南北通透，格局方正，全明户型，不靠路，恬静舒适业主心态····房东置换，诚心出售，价格可以再谈，欢迎看房，随时恭候您的来电。小区配套····小区地理位置好。配套设施齐全，交通便利，居民素质高。小区绿化环境优美。服务介绍····本人做房产多年，一直本着专业的房产知识，为您服务，我会在短的时间内帮您买好满意的房子，不让您错失任何好房子，更不让您每天为买房的事烦心，欢迎随时拨打我电话。","['http://img1.soufunimg.com/viewimage/agents/2011_10/23/10/78/40/gz/houseinfo/403767477500/126x82.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M08/1A/FB/ChCE4VqefcaISewfAAK66Gi2ycsAA_xJgCHpc8AArsA914/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M0F/1A/FB/ChCE4lqefceIccwtAAK75QZheYsAA_xFwKzrg4AArv9714/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M0A/1A/FB/ChCE4FqefceIDum5AAI8XxfGQswAA_xHwGt4ZgAAjx3289/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M0C/1A/FB/ChCE4VqefciIBHJdAAJ80m7JjhAAA_xEAPKvwsAAnzq111/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M0E/1A/FB/ChCE4FqefcmICLZ8AAIOKrkUbXAAA_xGAK2IrUAAg5C274/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M0D/1A/FB/ChCE4VqefcmIUGC9AALZRycrh_MAA_xLgAWLLMAAtlf497/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M0B/1A/FB/ChCE4lqefcqIKkuqAAK7kB9kXLIAA_xEgNekh4AAruo485/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M0F/1A/FB/ChCE4FqefcqISHq3AAIkfv0y9SwAA_xFwK2agsAAiSW666/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M0E/1A/FB/ChCE4VqefcuIeasGAAOQURoHLjYAA_xGAK4MPcAA5Bp456/126x82c.jpg','http://imgs.soufun.com/viewimage/house/2011_11/25/gz/1322205034350_000/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_06/11/gz/houseinfo/1244704084487_000/126x82c.jpg','http://imgs.soufun.com/viewimage/house/2011_11/25/gz/1322205036890_000/126x82c.jpg']"
"195","http://esf.gz.fang.com/chushou/18_222250009_12281459x2811878942_165613146.htm","市桥沙湾祈福水城精装大3房改善必看厅大房大过5年","155","3室2厅2卫","90","17222元/平米","南","中层","精装修","沙头新村","番禺市桥北","市桥南阳里小学","2010年","222250009","2018-03-08","1、客厅宽敞大气，厅出阳台，视野开阔!2、交通*便利，--公交站就在门口！3、带精装修提包入住，看房方便，我有钥匙！4、真实图片实景拍摄，绝不会用假照片吸引您！","['http://hbvideoagent.soufunimg.com/2018/03/06/houset/screenshot/f4f52111bca1450ab67a448368e3af09.jpg','http://cdnsfb.soufunimg.com/viewimage/3/2018_3/6/M16/7/fd6d97dd77344acf9cabcd153e3874df/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/6/M16/7/4adf5551804f463bb8da5e54c54bc5e0/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/6/M16/7/7b8505ca8f50410489464f98ba8587ff/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/6/M16/7/0c49c7e0619846339741781aa9a88919/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/6/M16/7/96cb61f356d04b9c96e1315104e86983/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/6/M16/7/ea0a38d616b74bf88be4e39d0d0a0f1e/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/6/M16/7/9b192bf850564d8e97df3ee515a3a26c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/6/M16/7/e8ccbcf57949445c93e2a7a736a71a88/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/6/M16/7/839bc27f222b4525810b1d52e4137e60/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/6/M16/7/2e1872042eb04bc6bbda3ba053d871d4/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/6/M16/7/6e638de279674087b5c2cd081b47528f/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/6/M16/7/1048d3fe24c346088d32359209299289/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/6/M16/7/fa2bacee898e460fb623f9c2440c610a/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/6/M16/7/b05cbb21db9647b181707c50cb105a2c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/6/M16/7/f2f6a8c40f4c4f31bd6dfbb5cb87b941/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/6/M16/7/cf60ae96a2934a3a8e2350153ee19fa7/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/6/M16/7/a774aa3659cb40d9a54ed2d6e50a9bd9/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/6/M16/7/457cbd8faa854854a34e9594c30a2163/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/6/M16/7/66716874c2a7450d8591936177efafea/126x82c.jpg']"
"196","http://esf.gz.fang.com/chushou/18_222229678_12037590x2811284486_164089989.htm","25万首付南北对流市桥三号线交通便利配套齐全采光靓","141","3室2厅1卫","100","14100元/平米","南北","中层","简装修","禺秀园","番禺市桥北","市桥南阳里小学","1998年","222229678","2018-03-08","核心卖点禺秀园位于番禺市桥繁华路，市桥北成熟老小区的代表作，小区安静绿化好，环境幽雅，3号线，步行即可到达易发商业步行街和大北路步行街，成为业主即可入读省一级、市桥，周边配套设施完善。业主心态业主诚心出售此房，欢迎您看房，如需了解其他信息请与我联系。小区配套小区地理位置好，配套设施齐全，交通便利，旁有站，居民素质高。幼儿园：北城幼儿园、工业幼儿园、育蕾幼儿园、富华花园幼儿园中：仲元、番禺、市桥、南阳里、市桥大学：番禺区老年干部大学、番禺广播电视大学：百德、地下、易发、百佳、华润万佳：番禺人民、番禺中、何贤纪念邮局：中国邮政沙头营业厅、大南邮局、番禺区邮政局、市桥城区邮政局银行：中国银行、农村信用合作社、建设银行、工商银行、招商银行、农业银行其他：英东体育馆、星海公园公交：番禺301路、番禺303路等服务介绍经纪人服务：新房买卖、咨询、专车接送我是从业4年地产销售经理，多年一直负责周边的房源，对周边商圈十分熟悉，每天与业主进行沟通交流议价，掌握大量的二手房源。我的服务宗旨是帮每一位客户买到合适又喜欢的家，请相信我的专业和热情，可以帮您买到合适您的房子！如果这套房源不适合您，请点击我的头像，进入我的店铺。","['http://cdnsfb.soufunimg.com/viewimage/3/2017_11/5/M10/37/8ee39c1dc3c547c39ca83480a7d0121a/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/5/M10/37/959f35288dab4df8a0b6f960e9ae61a6/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/5/M10/37/318120e600ea40a0a79649a7d24366e0/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/5/M10/37/6c8456dc5cce4143bb83f5f57202a6a0/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/5/M10/37/b41d312d79994ce2bd22d067a535a10d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/5/M10/37/7d8cf27b1a0b4ed091e85917f424f554/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/5/M10/37/7f007d31e4364f789cdf5497d6b0c39a/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/5/M10/37/fdfe4a51ac4947e49d446e349387db80/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2017_11/5/M10/37/1ca9a735029e478f927014a8c77565f1/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_11/5/M10/37/7f22a974fab940d68b0a5e51135d7bee/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_11/5/M10/37/f421284c92054f03b84111d0f5dbffc6/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2017_11/5/M10/37/192105b459bd4e15993063b993d768e3/126x82c.jpg']"
"197","http://esf.gz.fang.com/chushou/18_222143897_12934962x2811537048_165952674.htm","光明南路中层豪华装修南向三房框架结构可做公积金","115","3室2厅1卫","85","13529元/平米","南","高层","豪华装修","光明南路小区","番禺市桥北","市桥南阳里小学","1998年","222143897","2018-03-06","友情提示：网络信息有虚假，请多多留心！欢迎24来电咨询~如果此套您不满意，更多精品房源供您选择~个人分析：光明南路小区，“她”的性、独特性等，在该地区是无可替代的，成为该地区生活、商业重要集聚地。无论是出行、还是购物都可以便利迅捷，畅快自如。一个周边配套不断完善的区域，未来升值空间一定很大，、居家，光明南路小区生活区是您理想的归宿！房屋介绍：朝向：朝南的3室的房子，是该区域独有的户型，户型方正，采光观景也不错，内部装修为豪华装修，温馨且舒适！其他信息：1、物业费：0.6元/平方/月2、3、：31%黄金推荐理由：此次向您推荐的是光明南路小区的房子！干净整洁，如果您愿意打扫一下做个保洁就直接拎包入住吧！在卖的真的不多。现的均价很高。这套优质房源低于市场价，并且楼层也合适，有老人也合适，不低不矮，采光不影响，相信为您推荐的这一套房子您一定会觉得满意，那就赶快来电咨询，先到先得！小区简介：1.通透户型采光楼层好小区性价比非常高的一套精品好房2.小区物业管理严格服务到家让你生活放心。3.小区绿化面积大有中心花园绿树成荫活动中心老少皆宜4.小区人文素质高是社区交通便利中心地段居住投资首选。5.小区居住安静舒适让你居住在这享受品质生活的极致。6.紧邻水系小区有中心花园绿树成荫鸟语花香让你随时呼吸到新鲜的空气。我深知：自己就是一座宝藏，我拥有成功的一切条件！","['http://img11.soufunimg.com/viewimage/agents/2018_03/06/M19/1A/FA/ChCE4FqeS4aIJysgAABDYSTdh3sAA_wowCDBgwAAEN5953/126x82.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M0D/1A/FA/ChCE4lqeS0SIR_FHAACmmtgkx08AA_wigOj56sAAKay960/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M14/1A/FA/ChCE4lqeS0SINqLqAAC-oOgzSCgAA_wnwCjvi8AAL64658/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M10/1A/FA/ChCE4VqeS0WIaGQEAAB1XhiE3_MAA_wkgLZFjQAAHV2673/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M0F/1A/FA/ChCE4FqeS0WIH8R3AABzhrk4MxIAA_wiQMd9JYAAHOe236/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M15/1A/FA/ChCE4lqeS0aIfzgGAABTqrkRanIAA_wqQAX0lIAAFPC047/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M1E/1A/FA/ChCE4lqeS4WIfrcrAACO3BAhsSMAA_wkALZip8AAI70702/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M18/1A/FA/ChCE4lqeS4WILPK8AADEjhSZZq0AA_wlAJOrlQAAMSm920/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M1F/1A/FA/ChCE4lqeS4WIe4cwAABFLivi6CAAA_wngDl6kYAAEVG789/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2018_03/06/M1D/1A/FA/ChCE4FqeS4aIWdd0AABHu4IfRnMAA_wiwNpOXYAAEfT484/126x82c.jpg']"
"198","http://esf.gz.fang.com/chushou/18_222258368_12766224x2811537048_160568146.htm","光明南路小区近成熟社区带精装大三房看房方便","123","3室2厅2卫","96","12813元/平米","南北","中层","简装修","光明南路小区","番禺市桥北","市桥南阳里小学","1998年","222258368","2018-03-09","★★★我对客户的10大承诺★★★①绝不录入虚假信息吸引客户，我的房源都是真实存在的；②绝不故意报低价格骗取您的点击，花言巧语愚弄我的客户；③绝不手懒，堆积垃圾过期房源信息，敬请监督我的及时更新；④绝不带我的客户看与预期不符的房源，浪费您的宝贵时间；⑤绝不与业主站在同一边搞双簧，期满我的客户，秉承公平原则，竭尽所能为您服务；⑥绝不妄自菲薄，以个人想法胡乱分析市场行情，尽量提供客观信息让客户理智判断；⑦绝不过多电话打扰客户的正常休息和生活节奏，尽力保持我们的良性沟通；⑧绝不为自己的成单而催促客户成交，您的满意和信任才是我*大的收获；⑨绝不马虎大意给客户造成意外的风险和损失，签约时更要谨慎细心；⑩绝不成交后，收完代理费就上演变脸，我的服务会始终如一，我的承诺，我做到！----------------------------------------------------------------------------------------------------------------------------------了解更多请联系：刘志祥！诚信地产为您提供服务保证！","['http://cdnsfb.soufunimg.com/viewimage/3/2018_3/1/M10/26/ef3e3ccfa8f54c12a45addab518798b1/126x82.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M10/26/5a14eb89db934bf49e65bf713ad1ddc9/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M10/26/b6d5d48dd5764a0795f30d75eb50dbac/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M10/26/8415bf4c63e7469c91871f516bd0802c/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M10/26/6010cee6ab6143a09e25ddc0b33c774d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M10/26/adce49c523fa41aca094612ef0317c98/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M10/26/64efb6a9bc554c78be3e8fc65a2d45aa/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M10/26/9fc628b2c99646a4b4b462e07e4a13ee/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/1/2018_3/1/M10/26/011770b8d3e4462e879add0d417306f8/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/1/M10/26/e56925f54aa040fbb504829ce5377de5/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/1/M10/26/209a737fe903498f97739ee28fdc5465/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/1/M10/26/67a7fe09bc6d42d2a3dae77c89244b0d/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_3/1/M10/26/f0763c0e09a5457292000baed31290e0/126x82c.jpg','http://cdnsfb.soufunimg.com/viewimage/2/2018_2/9/M19/42/b559e3ae4cf7475e9dc197c5f47f4ee2/126x82c.jpg']"
"199","http://esf.gz.fang.com/chushou/18_212276861_12757073x2811326962_161069063.htm","田心社区永红大街84方三房145万中间楼层","145","3室1厅1卫","84","17262元/平米","南北","中层","中装修","田心社区","番禺市桥北","市桥南阳里小学","1998年","212276861","2018-02-24","田心社区永红大街三房84方145万南北对流通风干爽采光足中间楼层","['http://imgs.soufun.com/viewimage/house/2013_10/29/gz/1383015067660_000/126x82.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/24/M15/13/61/ChCE4lnum96IfRu2AADBtJTwC7UAAz5RAD7xhQAAMHM624/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/24/M17/13/61/ChCE4lnum9-IXNi8AACi4OEHy98AAz5NwL1CE0AAKL4962/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/24/M18/13/61/ChCE4lnum9-IY6VRAACvwFPZFOQAAz5NQL0Ek8AAK_Y019/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/24/M13/13/61/ChCE4lnum-CIahgnAADGcCe_SZAAAz5LwFqSPoAAMaI309/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/24/M09/13/61/ChCE4Vnum-CIN_8pAADPX6ALv_MAAz5PQIewokAAM93496/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/24/M03/13/61/ChCE4Vnum-CIW8j5AACuxTR85HMAAz5KwNxq7MAAK7d547/126x82c.jpg','http://img11.soufunimg.com/viewimage/agents/2017_10/24/M0B/13/61/ChCE4Vnum-GIV9dzAADmVsf9_oMAAz5KQPhtiIAAOZu930/126x82c.jpg','http://img1.soufunimg.com/viewimage/agents/2009_10/30/gz/project/1256891178971_000/126x82c.jpg','http://imgs.soufun.com/viewimage/house/2011_08/11/gz/1313046506235_000/126x82c.jpg','http://imgs.soufun.com/viewimage/house/2011_08/11/gz/1313046507704_000/126x82c.jpg','http://imgs.soufun.com/viewimage/house/2011_08/11/gz/1313046508670_000/126x82c.jpg']"
